msg_id,day,group,speaker,text
20464,2026-09-04,otome-1,SPK_1192,[数字]
20465,2026-09-04,otome-1,SPK_1192,[数字]
20466,2026-09-04,otome-1,SPK_0246,[数字]
20467,2026-09-04,otome-1,SPK_0246,[数字]
20468,2026-09-04,otome-1,SPK_0180,[数字]
20469,2026-09-04,otome-1,SPK_0180,[数字]
20470,2026-09-04,otome-2,SPK_1273,早
20471,2026-09-04,otome-1,SPK_0506,[数字]
20472,2026-09-04,otome-1,SPK_0506,[数字]
20473,2026-09-04,anime-4,SPK_0930,[图片:]
20474,2026-09-04,anime-4,SPK_0971,（对视）
20475,2026-09-04,anime-4,SPK_0971,[图片:]
20476,2026-09-04,otome-3,SPK_0214,[图片:]
20477,2026-09-04,otome-3,SPK_0214,这什么情况
20478,2026-09-04,otome-3,SPK_0214,[图片:]
20479,2026-09-04,otome-3,SPK_0214,这什么情况
20480,2026-09-04,otome-1,SPK_0506,[数字]
20481,2026-09-04,otome-1,SPK_0506,[数字]
20482,2026-09-04,otome-3,SPK_0601,bug
20483,2026-09-04,otome-3,SPK_0601,bug
20484,2026-09-04,otome-2,SPK_0497,哦，不！刚才有一个110级大佬加我，我手滑点到了一键拒绝了 [表情:5] ，连大佬的名字都没看清，Oh，no [表情:349] ，这该死的运气 [表情:344]
20485,2026-09-04,otome-2,SPK_0497,哦，不！刚才有一个110级大佬加我，我手滑点到了一键拒绝了 [表情:5] ，连大佬的名字都没看清，Oh，no [表情:349] ，这该死的运气 [表情:344]
20486,2026-09-04,otome-3,SPK_0611,[图片:]
20487,2026-09-04,otome-3,SPK_0611,[图片:]
20488,2026-09-04,otome-2,SPK_0497,是我不配拥有，大佬的好友位 [表情:5]
20489,2026-09-04,otome-2,SPK_0497,是我不配拥有，大佬的好友位 [表情:5]
20490,2026-09-04,otome-3,SPK_0146,@ 我玩米服的时候遇到过这个bug
20491,2026-09-04,otome-3,SPK_0146,@ 我玩米服的时候遇到过这个bug
20492,2026-09-04,otome-2,SPK_0017,不知道这次累充是谁的卡
20493,2026-09-04,otome-2,SPK_0017,不知道这次累充是谁的卡
20494,2026-09-04,otome-2,SPK_0017,[表情:482]
20495,2026-09-04,otome-2,SPK_0017,[表情:482]
20496,2026-09-04,otome-1,SPK_0758,[数字]
20497,2026-09-04,otome-1,SPK_0758,[数字]
20498,2026-09-04,otome-1,SPK_1076,[数字]
20499,2026-09-04,otome-1,SPK_1076,[数字]
20500,2026-09-04,otome-1,SPK_1323,[数字]
20501,2026-09-04,otome-1,SPK_1323,[数字]
20502,2026-09-04,otome-1,SPK_0504,[数字]
20503,2026-09-04,otome-1,SPK_0504,[数字]
20504,2026-09-04,otome-1,SPK_1131,@ 是鲈鱼 要等15天才能再次购买😭
20505,2026-09-04,otome-1,SPK_1131,@ 是鲈鱼 要等15天才能再次购买😭
20506,2026-09-04,otome-1,SPK_1131,[图片:]
20507,2026-09-04,otome-1,SPK_1131,[图片:]
20508,2026-09-04,otome-1,SPK_1076,[数字]
20509,2026-09-04,otome-1,SPK_1076,[数字]
20510,2026-09-04,otome-1,SPK_1009,[数字]
20511,2026-09-04,otome-1,SPK_1009,[数字]
20512,2026-09-04,otome-1,SPK_0817,[数字]
20513,2026-09-04,otome-1,SPK_0817,[数字]
20514,2026-09-04,otome-1,SPK_1009,[数字]
20515,2026-09-04,otome-1,SPK_1009,[数字]
20516,2026-09-04,otome-1,SPK_1009,[数字]
20517,2026-09-04,otome-1,SPK_1009,[数字]
20518,2026-09-04,otome-1,SPK_0406,8.5折-100是什么雷霆券
20519,2026-09-04,otome-1,SPK_0406,8.5折-100是什么雷霆券
20520,2026-09-04,otome-1,SPK_0949,我今天也是
20521,2026-09-04,otome-1,SPK_0949,我今天也是
20522,2026-09-04,otome-1,SPK_0949,一个80一个100一
20523,2026-09-04,otome-1,SPK_0949,一个80一个100一
20524,2026-09-04,otome-1,SPK_0949,结果看看只能买手柄
20525,2026-09-04,otome-1,SPK_0949,结果看看只能买手柄
20526,2026-09-04,otome-1,SPK_0949,[图片:]
20527,2026-09-04,otome-1,SPK_0949,[图片:]
20528,2026-09-04,anime-4,SPK_0786,[图片:]
20529,2026-09-04,otome-1,SPK_0731,刚下单了手柄
20530,2026-09-04,otome-1,SPK_0731,刚下单了手柄
20531,2026-09-04,otome-1,SPK_0406,pdd净整些虚的
20532,2026-09-04,otome-1,SPK_0406,pdd净整些虚的
20533,2026-09-04,otome-1,SPK_0406,我看看能不能买显示屏啊刚好要买显示屏（
20534,2026-09-04,otome-1,SPK_0406,我看看能不能买显示屏啊刚好要买显示屏（
20535,2026-09-04,otome-1,SPK_0731,虽然不是史低，但是这几天真的一直急急急买手柄
20536,2026-09-04,otome-1,SPK_0731,虽然不是史低，但是这几天真的一直急急急买手柄
20537,2026-09-04,otome-1,SPK_0731,[图片:]
20538,2026-09-04,otome-1,SPK_0731,[图片:]
20539,2026-09-04,otome-1,SPK_0731,314价格太好了🥹
20540,2026-09-04,otome-1,SPK_0731,314价格太好了🥹
20541,2026-09-04,otome-1,SPK_0731,史低好像是点亮卷的304（？
20542,2026-09-04,otome-1,SPK_0731,史低好像是点亮卷的304（？
20543,2026-09-04,otome-1,SPK_0651,[数字]
20544,2026-09-04,otome-1,SPK_0651,[数字]
20545,2026-09-04,otome-1,SPK_1076,[数字]
20546,2026-09-04,otome-1,SPK_1076,[数字]
20547,2026-09-04,otome-1,SPK_0949,好像是301史低
20548,2026-09-04,otome-1,SPK_0949,好像是301史低
20549,2026-09-04,otome-1,SPK_0949,就前两天
20550,2026-09-04,otome-1,SPK_0949,就前两天
20551,2026-09-04,otome-1,SPK_0291,[数字]
20552,2026-09-04,otome-1,SPK_0291,[数字]
20553,2026-09-04,otome-2,SPK_0550,🤔下半年主要是谁的单人池多啊
20554,2026-09-04,otome-2,SPK_0550,🤔下半年主要是谁的单人池多啊
20555,2026-09-04,otome-1,SPK_0731,对，那个点亮卷的，但是我的卷刚好在手柄上的前几小时过期了 [表情:5]
20556,2026-09-04,otome-1,SPK_0731,对，那个点亮卷的，但是我的卷刚好在手柄上的前几小时过期了 [表情:5]
20557,2026-09-04,otome-1,SPK_0949,我也错过了，因为不能用我都没用电量
20558,2026-09-04,otome-1,SPK_0949,我也错过了，因为不能用我都没用电量
20559,2026-09-04,otome-1,SPK_1199,[数字]
20560,2026-09-04,otome-1,SPK_1199,[数字]
20561,2026-09-04,otome-1,SPK_1015,@ 这个是大正爱丽丝么
20562,2026-09-04,otome-1,SPK_1015,@ 这个是大正爱丽丝么
20563,2026-09-04,otome-1,SPK_1015,画风真好看
20564,2026-09-04,otome-1,SPK_1015,画风真好看
20565,2026-09-04,otome-1,SPK_1015,[图片:]
20566,2026-09-04,otome-1,SPK_1015,[图片:]
20567,2026-09-04,otome-1,SPK_1015,这个有老大买么
20568,2026-09-04,otome-1,SPK_1015,这个有老大买么
20569,2026-09-04,otome-1,SPK_1015,有点想买
20570,2026-09-04,otome-1,SPK_1015,有点想买
20571,2026-09-04,otome-1,SPK_1015,又有点犹豫
20572,2026-09-04,otome-1,SPK_1015,又有点犹豫
20573,2026-09-04,otome-1,SPK_0556,[数字]
20574,2026-09-04,otome-1,SPK_0556,[数字]
20575,2026-09-04,otome-1,SPK_1015,看着评价好像还行的样子
20576,2026-09-04,otome-1,SPK_1015,看着评价好像还行的样子
20577,2026-09-04,anime-4,SPK_0572,[合并转发]
20578,2026-09-04,otome-3,SPK_0380,[图片:]
20579,2026-09-04,otome-3,SPK_0380,[图片:]
20580,2026-09-04,otome-3,SPK_0146,[图片:]
20581,2026-09-04,otome-3,SPK_0146,[图片:]
20582,2026-09-04,otome-2,SPK_0550,坏了 @
20583,2026-09-04,otome-2,SPK_0550,坏了 @
20584,2026-09-04,otome-2,SPK_0550,没颜料了
20585,2026-09-04,otome-2,SPK_0550,没颜料了
20586,2026-09-04,otome-1,SPK_1066,日邮说是快，但现在港邮清关也变快了吧
20587,2026-09-04,otome-1,SPK_1066,日邮说是快，但现在港邮清关也变快了吧
20588,2026-09-04,otome-1,SPK_0820,@ 买了
20589,2026-09-04,otome-1,SPK_0820,@ 买了
20590,2026-09-04,otome-2,SPK_1328,司推现在回游还来得及吗
20591,2026-09-04,otome-2,SPK_1328,司推现在回游还来得及吗
20592,2026-09-04,otome-2,SPK_1328,新卡面美我一跳。
20593,2026-09-04,otome-2,SPK_1328,新卡面美我一跳。
20594,2026-09-04,otome-1,SPK_0702,[数字]
20595,2026-09-04,otome-1,SPK_0702,[数字]
20596,2026-09-04,otome-1,SPK_0491,仙度瑞拉人其实还挺好
20597,2026-09-04,otome-1,SPK_0491,仙度瑞拉人其实还挺好
20598,2026-09-04,otome-1,SPK_0144,慧眼识珠
20599,2026-09-04,otome-1,SPK_0144,慧眼识珠
20600,2026-09-04,otome-1,SPK_0491,他也太好说话了
20601,2026-09-04,otome-1,SPK_0491,他也太好说话了
20602,2026-09-04,otome-1,SPK_0491,顶多就是嘴几句
20603,2026-09-04,otome-1,SPK_0491,顶多就是嘴几句
20604,2026-09-04,otome-3,SPK_0122,[表情:114]
20605,2026-09-04,otome-3,SPK_0122,[表情:114]
20606,2026-09-04,otome-3,SPK_0142,[图片:]
20607,2026-09-04,otome-3,SPK_0142,[图片:]
20608,2026-09-04,otome-3,SPK_0380,[图片:]
20609,2026-09-04,otome-3,SPK_0380,[图片:]
20610,2026-09-04,otome-1,SPK_0019,[数字]
20611,2026-09-04,otome-1,SPK_0019,[数字]
20612,2026-09-04,otome-3,SPK_0142,[图片:]
20613,2026-09-04,otome-3,SPK_0142,[图片:]
20614,2026-09-04,otome-3,SPK_0380,[图片:]
20615,2026-09-04,otome-3,SPK_0380,[图片:]
20616,2026-09-04,otome-1,SPK_0434,[数字]
20617,2026-09-04,otome-1,SPK_0434,[数字]
20618,2026-09-04,otome-2,SPK_0173,早
20619,2026-09-04,otome-3,SPK_0142,[图片:]
20620,2026-09-04,otome-3,SPK_0142,[图片:]
20621,2026-09-04,anime-4,SPK_0240,@ 那咋了
20622,2026-09-04,otome-1,SPK_0758,[数字]
20623,2026-09-04,otome-1,SPK_0758,[数字]
20624,2026-09-04,anime-4,SPK_0786,[图片:]
20625,2026-09-04,otome-3,SPK_1215,七夕啥时候
20626,2026-09-04,otome-3,SPK_1215,七夕啥时候
20627,2026-09-04,otome-1,SPK_0758,[数字]
20628,2026-09-04,otome-1,SPK_0758,[数字]
20629,2026-09-04,otome-1,SPK_0491,不好怎么这么恋爱脑
20630,2026-09-04,otome-1,SPK_0491,不好怎么这么恋爱脑
20631,2026-09-04,otome-3,SPK_0380,[图片:]
20632,2026-09-04,otome-3,SPK_0380,[图片:]
20633,2026-09-04,otome-1,SPK_0589,@ 我买啦
20634,2026-09-04,otome-1,SPK_0589,@ 我买啦
20635,2026-09-04,otome-1,SPK_0019,[数字]
20636,2026-09-04,otome-1,SPK_0019,[数字]
20637,2026-09-04,anime-4,SPK_0240,我这有套小鸟游星野
20638,2026-09-04,otome-1,SPK_1269,我的sqk没有什么好券，在想要不要拿来补尾款，只有9折的
20639,2026-09-04,otome-1,SPK_1269,我的sqk没有什么好券，在想要不要拿来补尾款，只有9折的
20640,2026-09-04,otome-3,SPK_0772,[图片:]
20641,2026-09-04,otome-3,SPK_0772,[图片:]
20642,2026-09-04,otome-3,SPK_0772,[图片:]
20643,2026-09-04,otome-3,SPK_0772,[图片:]
20644,2026-09-04,otome-3,SPK_0772,在这个活动页面点，按理来讲是有周边的吧？
20645,2026-09-04,otome-3,SPK_0772,在这个活动页面点，按理来讲是有周边的吧？
20646,2026-09-04,otome-1,SPK_0949,其实我喜欢格莱特
20647,2026-09-04,otome-1,SPK_0949,其实我喜欢格莱特
20648,2026-09-04,otome-1,SPK_0949,[图片:]
20649,2026-09-04,otome-1,SPK_0949,[图片:]
20650,2026-09-04,otome-1,SPK_0949,伪骨科
20651,2026-09-04,otome-1,SPK_0949,[图片:]
20652,2026-09-04,otome-3,SPK_0601,有的
20653,2026-09-04,otome-3,SPK_0601,但是酸奶碗要在小程序加购
20654,2026-09-04,otome-3,SPK_0772,好的
20655,2026-09-04,otome-1,SPK_0949,是这样的，但是喜欢看强制爱
20656,2026-09-04,otome-3,SPK_0772,破案了，是我们这边商家上架满了，点餐区是有个单独的未定事件簿区域的
20657,2026-09-04,otome-3,SPK_0772,刚刚那样点是没有联动周边的
20658,2026-09-04,otome-1,SPK_0949,虽然并没有很强制
20659,2026-09-04,otome-3,SPK_1354,[图片:]
20660,2026-09-04,otome-3,SPK_1354,我是过来炫耀的
20661,2026-09-04,otome-1,SPK_0406,-100的券买了个显示屏 爽了
20662,2026-09-04,otome-1,SPK_0406,原本260hz的预算购入了320hz的嘿嘿
20663,2026-09-04,otome-1,SPK_0949,是的
20664,2026-09-04,otome-1,SPK_0949,[图片:]
20665,2026-09-04,otome-1,SPK_0949,所有的都是百合花拯救
20666,2026-09-04,otome-2,SPK_0053,[表情:64]
20667,2026-09-04,otome-2,SPK_0053,[表情:64]
20668,2026-09-04,otome-3,SPK_0142,@ 是不是有什么兑换码
20669,2026-09-04,otome-3,SPK_1354,嗯，并不是因为我零一就进去了
20670,2026-09-04,otome-3,SPK_1354,10:01我就进去买了，就抢到了
20671,2026-09-04,otome-3,SPK_0142,兑换码给的啥
20672,2026-09-04,otome-1,SPK_0246,故乡的百合花开了
20673,2026-09-04,otome-3,SPK_1354,呃，我没有找到这个兑换码
20674,2026-09-04,otome-3,SPK_1354,不知道为啥，可能他没给吧
20675,2026-09-04,otome-3,SPK_1354,上回茶百道有那个兑换码来着
20676,2026-09-04,otome-1,SPK_0150,[图片:]
20677,2026-09-04,otome-1,SPK_0150,霓虹三国27号才发售？
20678,2026-09-04,otome-3,SPK_1215,官服怎么回事
20679,2026-09-04,otome-1,SPK_0150,[图片:]
20680,2026-09-04,otome-1,SPK_0150,hlbs出来受死
20681,2026-09-04,otome-3,SPK_1215,一直说我没网
20682,2026-09-04,otome-3,SPK_1215,[图片:]
20683,2026-09-04,otome-3,SPK_0142,兑换码只有双杯套餐有
20684,2026-09-04,otome-3,SPK_0142,😔
20685,2026-09-04,otome-1,SPK_0246,不是很早就补款了
20686,2026-09-04,otome-1,SPK_0246,27发售 国庆拿不到警告
20687,2026-09-04,otome-3,SPK_1354,哦，原来如此
20688,2026-09-04,otome-3,SPK_1215,还是进不去
20689,2026-09-04,otome-3,SPK_1215,卡了十几分钟了
20690,2026-09-04,otome-3,SPK_0142,闲鱼一个兑换码卖二十都有
20691,2026-09-04,otome-1,SPK_0949,对，我也喜欢
20692,2026-09-04,otome-3,SPK_1354,@ 好过分啊！
20693,2026-09-04,otome-3,SPK_0142,气死我了
20694,2026-09-04,otome-1,SPK_0150,[图片:]
20695,2026-09-04,otome-3,SPK_0142,三十块钱收了个碗
20696,2026-09-04,otome-1,SPK_0150,[图片:]
20697,2026-09-04,otome-3,SPK_1354,我之前还看闲鱼上有个黄牛，那个瓦40多的
20698,2026-09-04,otome-1,SPK_0150,那就好
20699,2026-09-04,otome-3,SPK_1354,@ 其实你可以提前拜托我的，因为我进去的早都能抢到
20700,2026-09-04,anime-4,SPK_1031,"[JSON:{""ver"":""1.0.0.19"",""prompt"":""[QQ小程序]【屯屯鼠心碎抽卡】提丰厨550抽只出一只，最后专武都差一潜。"",""config"":{""type"":""normal"",""width"":0,""height"":0,""forward"":1,""autoSize"":0,""ctime"":[数字],""token"":""b4c[数字]ba[号码]cbd107b971d""},""needShareCallBack"":false,""app"":""com.tencent.miniapp_01"",""view"":""view_8C8E89B49BE[数字]ADDFF2DBABA4"",""meta"":{""detail_1"":{""appid"":""[数字]"",""appType"":0,""title"":""哔哩哔哩"",""desc"":""【屯屯鼠心碎抽卡】提丰厨550抽只出一只，最后专武都差一潜。"",""icon"":""http:\/\/miniapp.gtimg.cn\/public\/appicon\/432b76be3a548fc128acaa6c1ec[数字]_200.jpg"",""preview"":""https:\/\/qq.ugcimg.cn\/v1\/mtla5as167qh0qiq9lqv6q3tc0csviqectgqdt9qvp82lhj183e6b448insjvsfgdol7qaca8vcfl[数字]seacvg4mu9le0s4abpbv4cdhd11o5i05kc9v62m7e6flc5vuhq3ng5qup[数字]n74erfp0kg\/e9vf2tsqr6j29hl2kodb3vahlc"",""url"":""m.q.qq.com\/a\/s\/ee[数字]a50d7ea[数字]f7f0ac78a"",""scene"":1036,""host"":{""uin"":[数字],""nick"":""没名字的雪怪""},""shareTemplateId"":""8C8E89B49BE[数字]ADDFF2DBABA4"",""shareTemplateData"":{},""qqdocurl"":""https:\/\/b23.tv\/stdhpg9?share_medium=android&share_source=qq&bbid=XUFC2D1FF0CA0A220CCB21A0C[数字]F52C9F&ts=1788489057604"",""showLittleTail"":"""",""gamePoints"":"""",""gamePointsUrl"":"""",""shareOrigin"":0}}}]"
20701,2026-09-04,otome-3,SPK_1354,[图片:]
20702,2026-09-04,otome-3,SPK_0142,我不知道
20703,2026-09-04,otome-3,SPK_0142,[表情:382]
20704,2026-09-04,otome-3,SPK_0142,[表情:382]
20705,2026-09-04,otome-3,SPK_1354,主要是很可恶的是，你不仅得跟其他律师小姐抢，你还得跟黄牛抢
20706,2026-09-04,otome-3,SPK_1354,主要是很可恶的是，你不仅得跟其他律师小姐抢，你还得跟黄牛抢
20707,2026-09-04,otome-3,SPK_1354,艹
20708,2026-09-04,otome-3,SPK_0601,这个碗应该会降价吧
20709,2026-09-04,otome-3,SPK_0601,这个碗应该会降价吧
20710,2026-09-04,otome-3,SPK_1354,黄牛屡禁不止
20711,2026-09-04,otome-3,SPK_1354,黄牛屡禁不止
20712,2026-09-04,otome-1,SPK_0517,[图片:]
20713,2026-09-04,otome-1,SPK_0517,[图片:]
20714,2026-09-04,otome-3,SPK_0601,茶百道的包就降价了
20715,2026-09-04,otome-3,SPK_0601,茶百道的包就降价了
20716,2026-09-04,otome-3,SPK_1354,呃，这个我是知道
20717,2026-09-04,otome-3,SPK_1354,呃，这个我是知道
20718,2026-09-04,otome-1,SPK_0517,欢乐百世咋这样
20719,2026-09-04,otome-1,SPK_0517,欢乐百世咋这样
20720,2026-09-04,otome-3,SPK_1354,因为我所在的地区比较好抢，下回我会提前在群里说的，然后就是我可以帮抢
20721,2026-09-04,otome-3,SPK_1354,因为我所在的地区比较好抢，下回我会提前在群里说的，然后就是我可以帮抢
20722,2026-09-04,otome-1,SPK_0949,草班台子
20723,2026-09-04,otome-1,SPK_0949,草班台子
20724,2026-09-04,otome-3,SPK_1354,[图片:]
20725,2026-09-04,otome-3,SPK_0142,无所谓了
20726,2026-09-04,otome-3,SPK_1354,[图片:]
20727,2026-09-04,otome-3,SPK_0142,无所谓了
20728,2026-09-04,otome-1,SPK_0517,17号和27号都分不清
20729,2026-09-04,otome-1,SPK_0517,17号和27号都分不清
20730,2026-09-04,otome-3,SPK_0142,双杯套餐周边可以晚点买
20731,2026-09-04,otome-3,SPK_0142,双杯套餐周边可以晚点买
20732,2026-09-04,otome-1,SPK_0517,哪个是星期四（指指点点）
20733,2026-09-04,otome-1,SPK_0517,哪个是星期四（指指点点）
20734,2026-09-04,otome-3,SPK_1354,嗯嗯
20735,2026-09-04,otome-3,SPK_1354,嗯嗯
20736,2026-09-04,otome-1,SPK_0652,所以是17号吗
20737,2026-09-04,otome-1,SPK_0652,所以是17号吗
20738,2026-09-04,otome-1,SPK_0595,霓虹三国感觉冷冷的
20739,2026-09-04,otome-1,SPK_0595,霓虹三国感觉冷冷的
20740,2026-09-04,otome-1,SPK_0295,17吧，ns卡带发售日都是周四
20741,2026-09-04,otome-1,SPK_0295,17吧，ns卡带发售日都是周四
20742,2026-09-04,otome-1,SPK_0491,居然跟泡沫一天
20743,2026-09-04,otome-1,SPK_0491,居然跟泡沫一天
20744,2026-09-04,otome-1,SPK_0295,而且下一周周四24是oz发售日
20745,2026-09-04,otome-1,SPK_0295,而且下一周周四24是oz发售日
20746,2026-09-04,otome-1,SPK_0652,还有肯德基的事
20747,2026-09-04,otome-1,SPK_0652,还有肯德基的事
20748,2026-09-04,otome-1,SPK_0295,我怀疑他发不过来
20749,2026-09-04,otome-1,SPK_0295,我怀疑他发不过来
20750,2026-09-04,otome-1,SPK_0652,[图片:]
20751,2026-09-04,otome-1,SPK_0652,[图片:]
20752,2026-09-04,otome-1,SPK_0652,泡沫那个初回有哪里不一样你
20753,2026-09-04,otome-1,SPK_0652,泡沫那个初回有哪里不一样你
20754,2026-09-04,otome-1,SPK_0652,泡沫那个初回有哪里不一样吗
20755,2026-09-04,otome-1,SPK_0652,泡沫那个初回有哪里不一样吗
20756,2026-09-04,otome-1,SPK_0714,[数字]
20757,2026-09-04,otome-1,SPK_0714,[数字]
20758,2026-09-04,otome-3,SPK_0146,MoreYogurt
20759,2026-09-04,otome-3,SPK_0146,MoreYogurt
20760,2026-09-04,otome-3,SPK_0146,新的兑换码唉，有个头像框
20761,2026-09-04,otome-3,SPK_0146,新的兑换码唉，有个头像框
20762,2026-09-04,otome-1,SPK_0207,脾气差的一律打为傲娇
20763,2026-09-04,otome-1,SPK_0207,脾气差的一律打为傲娇
20764,2026-09-04,otome-1,SPK_0207,我就这样（
20765,2026-09-04,otome-1,SPK_0207,我就这样（
20766,2026-09-04,otome-1,SPK_0246,搞错时间不得打折补偿一下
20767,2026-09-04,otome-1,SPK_0246,搞错时间不得打折补偿一下
20768,2026-09-04,otome-3,SPK_1297,怎么现在是个联动都会爆单，想念以前随手就能买到的日子了
20769,2026-09-04,otome-3,SPK_1297,怎么现在是个联动都会爆单，想念以前随手就能买到的日子了
20770,2026-09-04,otome-3,SPK_1306,@ 未定和谁联名了？？？
20771,2026-09-04,otome-3,SPK_1306,@ 未定和谁联名了？？？
20772,2026-09-04,otome-1,SPK_0652,搞错时间不得打折补偿一下
20773,2026-09-04,otome-1,SPK_0652,搞错时间不得打折补偿一下
20774,2026-09-04,otome-3,SPK_1297,[图片:]
20775,2026-09-04,otome-3,SPK_1297,[图片:]
20776,2026-09-04,anime-4,SPK_0786,[图片:]
20777,2026-09-04,otome-3,SPK_1306,我咋没收到消息？？
20778,2026-09-04,otome-3,SPK_1306,我咋没收到消息？？
20779,2026-09-04,otome-3,SPK_1306,[表情:3]
20780,2026-09-04,otome-3,SPK_1306,[表情:3]
20781,2026-09-04,otome-3,SPK_0146,茉酸奶
20782,2026-09-04,otome-3,SPK_0146,茉酸奶
20783,2026-09-04,otome-3,SPK_0146,听说不便宜
20784,2026-09-04,otome-3,SPK_0146,听说不便宜
20785,2026-09-04,otome-3,SPK_1306,奶茶？。
20786,2026-09-04,otome-3,SPK_1306,奶茶？。
20787,2026-09-04,otome-3,SPK_1306,哪个奶茶
20788,2026-09-04,otome-3,SPK_1306,哪个奶茶
20789,2026-09-04,otome-3,SPK_1297,茉酸奶本来就贵
20790,2026-09-04,otome-3,SPK_1297,茉酸奶本来就贵
20791,2026-09-04,otome-3,SPK_0146,对
20792,2026-09-04,otome-3,SPK_1306,名就是茉酸奶？？？？
20793,2026-09-04,otome-3,SPK_1306,名就是茉酸奶？？？？
20794,2026-09-04,otome-3,SPK_1354,嗯，对，联名的茉酸奶
20795,2026-09-04,otome-3,SPK_1354,嗯，对，联名的茉酸奶
20796,2026-09-04,otome-3,SPK_1297,想念茶百道了，虽然不咋好喝但是胜在店多
20797,2026-09-04,otome-3,SPK_1297,想念茶百道了，虽然不咋好喝但是胜在店多
20798,2026-09-04,otome-1,SPK_0884,电放完了给你也太花时间了吧wwww
20799,2026-09-04,otome-1,SPK_0884,电放完了给你也太花时间了吧wwww
20800,2026-09-04,otome-3,SPK_1297,[图片:]
20801,2026-09-04,otome-3,SPK_1297,[图片:]
20802,2026-09-04,otome-1,SPK_0884,而且一看就是拆封过
20803,2026-09-04,otome-1,SPK_0884,而且一看就是拆封过
20804,2026-09-04,otome-3,SPK_0146,住在小县城的我算是无缘这次联名了
20805,2026-09-04,otome-3,SPK_0146,住在小县城的我算是无缘这次联名了
20806,2026-09-04,otome-3,SPK_1297,我这边就4个店全部都在200+杯
20807,2026-09-04,otome-3,SPK_1297,我这边就4个店全部都在200+杯
20808,2026-09-04,otome-3,SPK_1297,比茉莉奶白店还少
20809,2026-09-04,otome-3,SPK_1297,比茉莉奶白店还少
20810,2026-09-04,otome-3,SPK_1297,[图片:]
20811,2026-09-04,otome-3,SPK_1297,[图片:]
20812,2026-09-04,otome-3,SPK_0142,[图片:]
20813,2026-09-04,otome-3,SPK_0142,[图片:]
20814,2026-09-04,otome-3,SPK_0142,总感觉这个存货对不上购买人数
20815,2026-09-04,otome-3,SPK_0142,总感觉这个存货对不上购买人数
20816,2026-09-04,otome-3,SPK_1354,西安万家和还有
20817,2026-09-04,otome-3,SPK_1354,西安万家和还有
20818,2026-09-04,otome-3,SPK_0146,[图片:]
20819,2026-09-04,otome-3,SPK_0146,[图片:]
20820,2026-09-04,otome-3,SPK_0146,我真的要哭了
20821,2026-09-04,otome-3,SPK_0146,我真的要哭了
20822,2026-09-04,otome-3,SPK_0146,我的晶片
20823,2026-09-04,otome-3,SPK_0146,我的晶片
20824,2026-09-04,otome-3,SPK_0146,这个生日还怎么过啊
20825,2026-09-04,otome-3,SPK_0146,这个生日还怎么过啊
20826,2026-09-04,otome-3,SPK_0146,居然抽了80多抽
20827,2026-09-04,otome-3,SPK_0146,居然抽了80多抽
20828,2026-09-04,otome-3,SPK_0146,我讨厌这个未定
20829,2026-09-04,otome-3,SPK_0146,我讨厌这个未定
20830,2026-09-04,anime-4,SPK_0596,是本人吗
20831,2026-09-04,anime-4,SPK_0767,看看枪姐姐哦吼吼
20832,2026-09-04,otome-3,SPK_1354,[图片:]
20833,2026-09-04,otome-3,SPK_1354,[图片:]
20834,2026-09-04,otome-3,SPK_1354,小县城还有
20835,2026-09-04,otome-3,SPK_1354,小县城还有
20836,2026-09-04,otome-3,SPK_0832,[图片:]
20837,2026-09-04,otome-3,SPK_0832,[图片:]
20838,2026-09-04,otome-3,SPK_0832,桂林怎么一家都没有
20839,2026-09-04,otome-3,SPK_0832,桂林怎么一家都没有
20840,2026-09-04,otome-3,SPK_0832,[图片:]
20841,2026-09-04,otome-3,SPK_0832,[图片:]
20842,2026-09-04,otome-3,SPK_1306,我这没有 [表情:5]
20843,2026-09-04,otome-3,SPK_1306,我这没有 [表情:5]
20844,2026-09-04,otome-3,SPK_1119,我这已经卖没了
20845,2026-09-04,otome-3,SPK_1119,我这已经卖没了
20846,2026-09-04,otome-3,SPK_1119,[图片:]
20847,2026-09-04,otome-3,SPK_1119,[图片:]
20848,2026-09-04,otome-1,SPK_0752,[数字]
20849,2026-09-04,otome-1,SPK_0752,[数字]
20850,2026-09-04,otome-3,SPK_0142,宁夏好远
20851,2026-09-04,otome-3,SPK_0142,宁夏好远
20852,2026-09-04,otome-3,SPK_0975,[图片:]
20853,2026-09-04,otome-3,SPK_0975,[图片:]
20854,2026-09-04,otome-3,SPK_0975,绷不住了我得啥时候才可以拿到
20855,2026-09-04,otome-3,SPK_0975,绷不住了我得啥时候才可以拿到
20856,2026-09-04,otome-3,SPK_1354,@ 没碗了
20857,2026-09-04,otome-3,SPK_1354,@ 没碗了
20858,2026-09-04,otome-3,SPK_1354,@ 你是哪的
20859,2026-09-04,otome-3,SPK_1354,@ 你是哪的
20860,2026-09-04,otome-3,SPK_0142,江西
20861,2026-09-04,otome-3,SPK_0142,江西
20862,2026-09-04,otome-3,SPK_1354,嘶
20863,2026-09-04,otome-3,SPK_1354,确实
20864,2026-09-04,otome-3,SPK_1354,确实
20865,2026-09-04,otome-3,SPK_0142,[图片:]
20866,2026-09-04,otome-3,SPK_0142,[图片:]
20867,2026-09-04,otome-3,SPK_1354,从我这里邮寄不划算
20868,2026-09-04,otome-3,SPK_1354,从我这里邮寄不划算
